run_id,utc_timestamp,condition,persona,model_alias,model_name,stop_reason,tokens_input,tokens_output,elapsed_seconds,temperature,top_p,seed,reasoning_effort,max_tokens,endpoint,deployment,api_version,biography_sha256,n_vignettes_rendered,prompt_system_sha256,prompt_user_sha256,response_sha256,scoreable_tctm
ola-grok4-20260416T011452,2026-04-16T01:14:52Z,persona,ola,grok4,grok-4.20-beta-0309-reasoning,stop,15177,1231,22.83,,,,,,,,,,22,248d746df4fe1f3610c642abeb9235e7749abbdca90ff9e6cd8927294139ec93,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,ef7ad34097a40ee25df1a0e11c852298079db422f07d7812ecb62ed34da10372,True
ola-grok4-20260531T133953,2026-05-31T13:39:53Z,persona,ola,grok4,grok-4.20-beta-0309-reasoning,stop,15474,1252,28.74,,,,,,,,,,22,248d746df4fe1f3610c642abeb9235e7749abbdca90ff9e6cd8927294139ec93,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,5d94f28b968c42cf5107be0a9018324a260b276b513039248cf3d54591cdd419,True
ola-grok4-20260531T144153,2026-05-31T14:41:53Z,persona,ola,grok4,grok-4.20-beta-0309-reasoning,stop,15474,1236,37.99,,,,,,,,,,22,248d746df4fe1f3610c642abeb9235e7749abbdca90ff9e6cd8927294139ec93,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,a02a18f2705904ff40eb6b996a82171d53ac8fbb341fd3055e46277ef86ebd1b,True
ola-opus-20260412T174245,2026-04-12T17:42:45Z,persona,ola,opus,eu.anthropic.claude-opus-4-6-v1,end_turn,20436,1472,16.82,,,,,,,,,,22,248d746df4fe1f3610c642abeb9235e7749abbdca90ff9e6cd8927294139ec93,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,23ede170ee29d5723134f4fa36868a6bf2fcd4a214111d17331081405e52e28f,True
ola-opus-20260415T232821,2026-04-15T23:28:21Z,persona,ola,opus,eu.anthropic.claude-opus-4-6-v1,end_turn,20436,1466,17.35,,,,,,,,,,22,248d746df4fe1f3610c642abeb9235e7749abbdca90ff9e6cd8927294139ec93,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,995e1a1ee38c7c4e4e881592746370a21ba8068afb346b456ea4a4003e964e70,True
ola-opus-20260610T231843,2026-06-10T23:18:43Z,persona,ola,opus,eu.anthropic.claude-opus-4-6-v1,end_turn,20812,1447,15.93,,,,,,,,,,22,248d746df4fe1f3610c642abeb9235e7749abbdca90ff9e6cd8927294139ec93,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,688ce18f8d9c8b200561f2451c87c3c1f7b9874de50324f271deec5661c09c8e,True
ola-opus-20260610T235100,2026-06-10T23:51:00Z,persona,ola,opus,eu.anthropic.claude-opus-4-6-v1,end_turn,20812,1461,16.55,,,,,,,,,,22,248d746df4fe1f3610c642abeb9235e7749abbdca90ff9e6cd8927294139ec93,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,21637aeb2e7cd3afe7e87e279785d6f3772af5e1d671cef3c167f422879050b7,True
ola-sonnet-20260412T004416,2026-04-12T00:44:16Z,persona,ola,sonnet,eu.anthropic.claude-sonnet-4-6,end_turn,20123,1530,17.71,,,,,,,,,,22,248d746df4fe1f3610c642abeb9235e7749abbdca90ff9e6cd8927294139ec93,e5f3346f6c93239165d2547d42c72c114adceee9d55fc7b2b806485c2acf6592,a525868a97a46ccd92d359adc32744806bb3c4965cb51f363eb24c1d04c454e3,True
ola-sonnet-20260412T041548,2026-04-12T04:15:48Z,persona,ola,sonnet,eu.anthropic.claude-sonnet-4-6,end_turn,37504,2102,21.02,,,,,,,,,,57,248d746df4fe1f3610c642abeb9235e7749abbdca90ff9e6cd8927294139ec93,9bbbbc99761746587f5ab41eba15eafd2feb4874de20f9d1e6fa036262f3d792,420a7c5e190278439353346e45523e6ab91a3d2770f741e4b624b36ae2ef0707,True
ola-sonnet-20260415T232749,2026-04-15T23:27:49Z,persona,ola,sonnet,eu.anthropic.claude-sonnet-4-6,end_turn,20436,1576,18.76,,,,,,,,,,22,248d746df4fe1f3610c642abeb9235e7749abbdca90ff9e6cd8927294139ec93,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,25004297c7f70a9088677d2ae3bc1751bcdc8be126602855a4b87e472910c620,True
ola-sonnet-20260610T225829,2026-06-10T22:58:29Z,persona,ola,sonnet,eu.anthropic.claude-sonnet-4-6,end_turn,20812,1491,15.77,,,,,,,,,,22,248d746df4fe1f3610c642abeb9235e7749abbdca90ff9e6cd8927294139ec93,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,cd317efb9ab7cb4c360422691995568881b67677640637a5c13669fd8a970602,True
ola-sonnet-20260610T232944,2026-06-10T23:29:44Z,persona,ola,sonnet,eu.anthropic.claude-sonnet-4-6,end_turn,20812,1491,15.76,,,,,,,,,,22,248d746df4fe1f3610c642abeb9235e7749abbdca90ff9e6cd8927294139ec93,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,e646244bc0edb4beeca634e6762560a7e61a338675564f5be61f1f2e59cdd0f1,True
ola-sonnet-20260611T005204,2026-06-11T00:52:04Z,persona,ola,sonnet,eu.anthropic.claude-sonnet-4-6,end_turn,38020,2010,19.13,,,,,,,,,,57,248d746df4fe1f3610c642abeb9235e7749abbdca90ff9e6cd8927294139ec93,83f4aa2a57c095cb0a09d93fbbca3abd3fb323857db8377c8ec102b7703f25d2,a3e48bf2c87f959e67d1773a5e1896d3be476b6b7e397153169f10c6c470e2eb,True
pawel-gemini3f-20260416T031034,2026-04-16T03:10:34Z,persona,pawel,gemini3f,gemini-3-flash-preview,stop,18512,1306,23.83,,,,,,,,,,22,43ded7e06dcbeaf379879a85cddff4d5a794cc21ffda71fba97b7528d0321026,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,cb9b35f5a15ddeef2803f5bd52c0462925ac45f9029195fba0c56f3a913feaeb,True
pawel-gemini3f-20260416T031618,2026-04-16T03:16:18Z,persona,pawel,gemini3f,gemini-3-flash-preview,stop,18512,1365,19.2,,,,,,,,,,22,43ded7e06dcbeaf379879a85cddff4d5a794cc21ffda71fba97b7528d0321026,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,93123997e027c611b5025b6c386ecde4634714cbef08283bf4da8ed01a06eba2,True
pawel-gemini3f-20260610T230933,2026-06-10T23:09:33Z,persona,pawel,gemini3f,gemini-3-flash-preview,stop,18840,1390,23.22,,,,,,,,,9b30dc3a5fbd54593cdea3cc6b7952c78f3dd9960ab9a3b102aa60843026faac,22,43ded7e06dcbeaf379879a85cddff4d5a794cc21ffda71fba97b7528d0321026,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,d6b961c266caedb0f5470079f35889dd667501ab62626e7bd0975bb34f41c52d,True
pawel-gemini3f-20260610T234124,2026-06-10T23:41:24Z,persona,pawel,gemini3f,gemini-3-flash-preview,stop,18840,1309,20.5,,,,,,,,,9b30dc3a5fbd54593cdea3cc6b7952c78f3dd9960ab9a3b102aa60843026faac,22,43ded7e06dcbeaf379879a85cddff4d5a794cc21ffda71fba97b7528d0321026,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,d090f8937becb59fdbab92ccef3df5b54727b915c520fec81bd405451ecbe24a,True
pawel-gpt54f-20260528T055242,2026-05-28T05:52:42Z,persona,pawel,gpt54f,gpt-5.4,stop,18997,789,10.42,,,,,,,,,,22,43ded7e06dcbeaf379879a85cddff4d5a794cc21ffda71fba97b7528d0321026,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,e2641b332b279df6878a5ed00b4dc8d50630ad21e6731cc44eb5c2501deb20fa,True
pawel-gpt54f-20260528T060051,2026-05-28T06:00:51Z,persona,pawel,gpt54f,gpt-5.4,stop,18997,1288,14.13,,,,,,,,,,22,43ded7e06dcbeaf379879a85cddff4d5a794cc21ffda71fba97b7528d0321026,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,2e0c0f82d18c00d207e4c9386c22fde8137fcc4920fde6aa08e77018fae908bb,True
pawel-gpt54f-20260531T135934,2026-05-31T13:59:34Z,persona,pawel,gpt54f,gpt-5.4,stop,19314,4479,52.43,,,,,,,,,,22,43ded7e06dcbeaf379879a85cddff4d5a794cc21ffda71fba97b7528d0321026,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,cc04b90ca109b9a47e1ea63ecc70ddac7c6b6a28f0b44a6dccd48814f1def3b9,True
pawel-gpt54f-20260531T150143,2026-05-31T15:01:43Z,persona,pawel,gpt54f,gpt-5.4,stop,19314,3341,38.17,,,,,,,,,,22,43ded7e06dcbeaf379879a85cddff4d5a794cc21ffda71fba97b7528d0321026,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,a648adae92df1b596c42c5ae36cee22c81fd2c3d7d8f873fd12c2ed8fba64714,True
pawel-gpt54mini-20260416T002905,2026-04-16T00:29:05Z,persona,pawel,gpt54mini,gpt-5.4-mini-2026-03-17,stop,18997,771,4.35,,,,,,,,,,22,43ded7e06dcbeaf379879a85cddff4d5a794cc21ffda71fba97b7528d0321026,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,089b70929174266d0269f5ed1f5bf57b81b3e0feadb209d55c6920abe4e71cb8,True
pawel-gpt54mini-20260416T005553,2026-04-16T00:55:53Z,persona,pawel,gpt54mini,gpt-5.4-mini-2026-03-17,stop,18997,787,4.07,,,,,,,,,,22,43ded7e06dcbeaf379879a85cddff4d5a794cc21ffda71fba97b7528d0321026,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,56b5fd886605a7532c233a2b4f28501ffbd3568c4cb904c1702619f44b79ef65,True
pawel-gpt54mini-20260531T131231,2026-05-31T13:12:31Z,persona,pawel,gpt54mini,gpt-5.4-mini-2026-03-17,stop,19314,3880,23.34,1.0,1.0,20260528,medium,16000,https://synthetic-benchmark.openai.azure.com/,gpt-5.4-mini,2024-10-21,9b30dc3a5fbd54593cdea3cc6b7952c78f3dd9960ab9a3b102aa60843026faac,22,43ded7e06dcbeaf379879a85cddff4d5a794cc21ffda71fba97b7528d0321026,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,f4884f915d1c4f510f988fb12d9126e4e873be37d8fbdc80113ec2a53852b0c4,True
pawel-gpt54mini-20260531T141337,2026-05-31T14:13:37Z,persona,pawel,gpt54mini,gpt-5.4-mini-2026-03-17,stop,19314,4982,27.49,1.0,1.0,20260528,medium,16000,https://synthetic-benchmark.openai.azure.com/,gpt-5.4-mini,2024-10-21,9b30dc3a5fbd54593cdea3cc6b7952c78f3dd9960ab9a3b102aa60843026faac,22,43ded7e06dcbeaf379879a85cddff4d5a794cc21ffda71fba97b7528d0321026,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,120c021d5b52f5961fd99b6887e0263f101167f39e66f8b07fa4589b4c1442da,True
pawel-gpt55-20260511T191923,2026-05-11T19:19:23Z,persona,pawel,gpt55,gpt-5.5-2026-04-24,stop,18997,2247,31.44,,,,,,,,,,22,43ded7e06dcbeaf379879a85cddff4d5a794cc21ffda71fba97b7528d0321026,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,c3e3d914f26105d14535b2504accd546dcd38b099748ffa270864ae0d8e5daa2,True
pawel-gpt55-20260511T193555,2026-05-11T19:35:55Z,persona,pawel,gpt55,gpt-5.5-2026-04-24,stop,18997,2363,30.87,,,,,,,,,,22,43ded7e06dcbeaf379879a85cddff4d5a794cc21ffda71fba97b7528d0321026,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,1aec33f8eb7791dc5b4cbab8b57456cda647697a2174d3fc72dab17b941ba4e2,True
pawel-gpt55-20260531T132649,2026-05-31T13:26:49Z,persona,pawel,gpt55,gpt-5.5-2026-04-24,stop,19314,2153,27.14,1.0,1.0,20260528,medium,16000,https://synthetic-benchmark.openai.azure.com/,gpt-5.5,2024-10-21,9b30dc3a5fbd54593cdea3cc6b7952c78f3dd9960ab9a3b102aa60843026faac,22,43ded7e06dcbeaf379879a85cddff4d5a794cc21ffda71fba97b7528d0321026,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,88c6f5e249c26c0cccaccaeab1d10bb21d6c5a5d0ae5bcb1b12925fecfc8d5ed,True
pawel-gpt55-20260531T142708,2026-05-31T14:27:08Z,persona,pawel,gpt55,gpt-5.5-2026-04-24,stop,19314,2109,27.03,1.0,1.0,20260528,medium,16000,https://synthetic-benchmark.openai.azure.com/,gpt-5.5,2024-10-21,9b30dc3a5fbd54593cdea3cc6b7952c78f3dd9960ab9a3b102aa60843026faac,22,43ded7e06dcbeaf379879a85cddff4d5a794cc21ffda71fba97b7528d0321026,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,7036479117f4f891afbb3b9576781453aba64c9427e0aaecfc21d54f95fd73d8,True
pawel-gpt55full57-20260511T203429,2026-05-11T20:34:29Z,persona,pawel,gpt55full57,gpt-5.5-2026-04-24,stop,33421,2650,32.25,,,,,,,,,,57,43ded7e06dcbeaf379879a85cddff4d5a794cc21ffda71fba97b7528d0321026,9bbbbc99761746587f5ab41eba15eafd2feb4874de20f9d1e6fa036262f3d792,2f02eb77bafc915f47b8d763e5a416fe0ce069533c460697693b1cc2f4edcab3,True
pawel-gpt55full57-20260611T010919,2026-06-11T01:09:19Z,persona,pawel,gpt55full57,gpt-5.5-2026-04-24,stop,33846,2486,29.6,,,,,,,,,,57,43ded7e06dcbeaf379879a85cddff4d5a794cc21ffda71fba97b7528d0321026,83f4aa2a57c095cb0a09d93fbbca3abd3fb323857db8377c8ec102b7703f25d2,86e6bea91e08119e995edd5fa75d1f023e44c81e3bfd946f7e892b29989eee38,True
pawel-grok4-20260416T010453,2026-04-16T01:04:53Z,persona,pawel,grok4,grok-4.20-beta-0309-reasoning,stop,16866,1228,23.53,,,,,,,,,,22,43ded7e06dcbeaf379879a85cddff4d5a794cc21ffda71fba97b7528d0321026,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,7b480d35b5060cb6e05ce067e70e6875d7f79a33ee5cc85bc627814f07f00fcc,True
pawel-grok4-20260416T011736,2026-04-16T01:17:36Z,persona,pawel,grok4,grok-4.20-beta-0309-reasoning,stop,16866,1240,26.03,,,,,,,,,,22,43ded7e06dcbeaf379879a85cddff4d5a794cc21ffda71fba97b7528d0321026,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,86cad43d4082e632a824f86cd9c0968c2e02b78f3a7f879ee4587cfa413b529a,True
pawel-grok4-20260531T134024,2026-05-31T13:40:24Z,persona,pawel,grok4,grok-4.20-beta-0309-reasoning,stop,17163,1267,35.95,,,,,,,,,,22,43ded7e06dcbeaf379879a85cddff4d5a794cc21ffda71fba97b7528d0321026,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,0bc4ed1d1b19a9940ac4bfe2b3c6bcc68893dbd3de6ec01e2a5aa6ed029b78fc,True
pawel-grok4-20260531T144233,2026-05-31T14:42:33Z,persona,pawel,grok4,grok-4.20-beta-0309-reasoning,stop,17163,1244,27.31,,,,,,,,,,22,43ded7e06dcbeaf379879a85cddff4d5a794cc21ffda71fba97b7528d0321026,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,7a8d98bd084d746dc3246bead643e780a494f35597b1e1705b94e0f785265f25,True
pawel-opus-20260412T174451,2026-04-12T17:44:51Z,persona,pawel,opus,eu.anthropic.claude-opus-4-6-v1,end_turn,22651,1487,16.46,,,,,,,,,,22,43ded7e06dcbeaf379879a85cddff4d5a794cc21ffda71fba97b7528d0321026,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,11da64cbe4b4c1f7b0560fef32c984f125adc458c801fdd76f5d11100346346f,True
pawel-opus-20260415T233041,2026-04-15T23:30:41Z,persona,pawel,opus,eu.anthropic.claude-opus-4-6-v1,end_turn,22651,1481,18.19,,,,,,,,,,22,43ded7e06dcbeaf379879a85cddff4d5a794cc21ffda71fba97b7528d0321026,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,7f2b125453e58cb40ff7e9c3e0f6b82f7e9c73b7a51e04f675285b96cf035116,True
pawel-opus-20260610T231901,2026-06-10T23:19:01Z,persona,pawel,opus,eu.anthropic.claude-opus-4-6-v1,end_turn,23027,1474,16.94,,,,,,,,,,22,43ded7e06dcbeaf379879a85cddff4d5a794cc21ffda71fba97b7528d0321026,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,000703cff8740e75aae0452678e104a3db3a1aae7d5dd4e6a6c47d5c5fafa39b,True
pawel-opus-20260610T235118,2026-06-10T23:51:18Z,persona,pawel,opus,eu.anthropic.claude-opus-4-6-v1,end_turn,23027,1467,16.56,,,,,,,,,,22,43ded7e06dcbeaf379879a85cddff4d5a794cc21ffda71fba97b7528d0321026,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,eb35f72a33e4616dc1d7e91fe0c79181bdebba33e2e24da7b35a4c081fd6c44d,True
pawel-sonnet-20260412T011924,2026-04-12T01:19:24Z,persona,pawel,sonnet,eu.anthropic.claude-sonnet-4-6,end_turn,22338,1587,18.87,,,,,,,,,,22,43ded7e06dcbeaf379879a85cddff4d5a794cc21ffda71fba97b7528d0321026,e5f3346f6c93239165d2547d42c72c114adceee9d55fc7b2b806485c2acf6592,16740780de7d0d4ac367d9c0147c678a050d152efed1c79834fbc1d6b79d605b,True
pawel-sonnet-20260412T042746,2026-04-12T04:27:46Z,persona,pawel,sonnet,eu.anthropic.claude-sonnet-4-6,end_turn,39719,2030,18.9,,,,,,,,,,57,43ded7e06dcbeaf379879a85cddff4d5a794cc21ffda71fba97b7528d0321026,9bbbbc99761746587f5ab41eba15eafd2feb4874de20f9d1e6fa036262f3d792,9c68c56befb7d0cd2214f4816138ca25fd455dc953d2a7f60e15d0a3506b9070,True
pawel-sonnet-20260415T233021,2026-04-15T23:30:21Z,persona,pawel,sonnet,eu.anthropic.claude-sonnet-4-6,end_turn,22651,1559,18.4,,,,,,,,,,22,43ded7e06dcbeaf379879a85cddff4d5a794cc21ffda71fba97b7528d0321026,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,9743039f3a2b396cd2affff9cff7bbad91d856801b29bdf7f06967424cb32b46,True
pawel-sonnet-20260610T225846,2026-06-10T22:58:46Z,persona,pawel,sonnet,eu.anthropic.claude-sonnet-4-6,end_turn,23027,1542,17.81,,,,,,,,,,22,43ded7e06dcbeaf379879a85cddff4d5a794cc21ffda71fba97b7528d0321026,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,ed0ba45c631cca7e3e70780bb3795ff2493cf58e45e56f4eafea80e354e9df51,True
pawel-sonnet-20260610T233002,2026-06-10T23:30:02Z,persona,pawel,sonnet,eu.anthropic.claude-sonnet-4-6,end_turn,23027,1558,17.96,,,,,,,,,,22,43ded7e06dcbeaf379879a85cddff4d5a794cc21ffda71fba97b7528d0321026,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,edb84f1dcd5b229e2bf32453240b44aca3892c9da6447e68d0c3a4f52c8ded43,True
pawel-sonnet-20260611T005225,2026-06-11T00:52:25Z,persona,pawel,sonnet,eu.anthropic.claude-sonnet-4-6,end_turn,40235,2029,19.79,,,,,,,,,,57,43ded7e06dcbeaf379879a85cddff4d5a794cc21ffda71fba97b7528d0321026,83f4aa2a57c095cb0a09d93fbbca3abd3fb323857db8377c8ec102b7703f25d2,ca1f9937ca8235f098adb0e47f2aab920d4af5c5511a6280a845e960abe915ad,True
piotr-20260412T001433,2026-04-12T00:14:33Z,persona,piotr,,eu.anthropic.claude-opus-4-6-v1,end_turn,20745,1484,16.94,,,,,,,,,,22,adaf24f3c86c82b809550b3c124dd37a2b405692660eeb57f004a5afc65f8f8c,e5f3346f6c93239165d2547d42c72c114adceee9d55fc7b2b806485c2acf6592,dd6a6d08efdedb4804f17c1b261d01427968ee5a38d81552a2614a8117bcf0b2,True
piotr-gemini3f-20260416T023617,2026-04-16T02:36:17Z,persona,piotr,gemini3f,gemini-3-flash-preview,stop,17163,1304,22.2,,,,,,,,,,22,adaf24f3c86c82b809550b3c124dd37a2b405692660eeb57f004a5afc65f8f8c,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,fdd8b97cea7e12721c057daa44a625d653042a1bb8f563d5f8ce97740ca78deb,True
piotr-gemini3f-20260416T032115,2026-04-16T03:21:15Z,persona,piotr,gemini3f,gemini-3-flash-preview,stop,17163,1363,18.49,,,,,,,,,,22,adaf24f3c86c82b809550b3c124dd37a2b405692660eeb57f004a5afc65f8f8c,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,2bd243efaa3f43684ad771a94073684c3996b88e88fd2eaaa4d9453177d5a0b7,True
piotr-gemini3f-20260610T230958,2026-06-10T23:09:58Z,persona,piotr,gemini3f,gemini-3-flash-preview,stop,17491,1303,22.81,,,,,,,,,666c92bb7dbd21dfe1c53dd17ac8afbde58abd921c03e349f1b1cbc253a4990c,22,adaf24f3c86c82b809550b3c124dd37a2b405692660eeb57f004a5afc65f8f8c,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,617fc82cf0bd2642f6343af400c30176f03cf6e0de371f9c425b1945d508ccdd,True
piotr-gemini3f-20260610T234147,2026-06-10T23:41:47Z,persona,piotr,gemini3f,gemini-3-flash-preview,stop,17491,1305,17.2,,,,,,,,,666c92bb7dbd21dfe1c53dd17ac8afbde58abd921c03e349f1b1cbc253a4990c,22,adaf24f3c86c82b809550b3c124dd37a2b405692660eeb57f004a5afc65f8f8c,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,9c54c73a5cf35cca5e4e7fee02c3aa14934b6081e45b57ee2d158d5800baf494,True
piotr-gpt54f-20260528T055255,2026-05-28T05:52:55Z,persona,piotr,gpt54f,gpt-5.4,stop,17528,785,10.35,,,,,,,,,,22,adaf24f3c86c82b809550b3c124dd37a2b405692660eeb57f004a5afc65f8f8c,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,69b682d89b814636848c301ea8baf4c36cc737654fda8a5f4ffefa1a729fa4da,True
piotr-gpt54f-20260528T060108,2026-05-28T06:01:08Z,persona,piotr,gpt54f,gpt-5.4,stop,17528,1299,13.86,,,,,,,,,,22,adaf24f3c86c82b809550b3c124dd37a2b405692660eeb57f004a5afc65f8f8c,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,f5fc8772e482e506f32454dbb25ef3edb73004db040c1fbab0a4bc2a7f8c966e,True
piotr-gpt54f-20260531T140028,2026-05-31T14:00:28Z,persona,piotr,gpt54f,gpt-5.4,stop,17845,3356,37.07,,,,,,,,,,22,adaf24f3c86c82b809550b3c124dd37a2b405692660eeb57f004a5afc65f8f8c,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,64331b6b6bd4e5a5ac3c2eeb5868339269195fbed3e21ea7459d1aefdb5ae590,True
piotr-gpt54f-20260531T150223,2026-05-31T15:02:23Z,persona,piotr,gpt54f,gpt-5.4,stop,17845,4088,47.03,,,,,,,,,,22,adaf24f3c86c82b809550b3c124dd37a2b405692660eeb57f004a5afc65f8f8c,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,d93102524e8c7b7a0f15c5494b346fc1e97a6abeb0c3eb87ced9af7615c2f104,True
piotr-gpt54mini-20260416T002504,2026-04-16T00:25:04Z,persona,piotr,gpt54mini,gpt-5.4-mini-2026-03-17,stop,7839,150,1.93,,,,,,,,,,0,adaf24f3c86c82b809550b3c124dd37a2b405692660eeb57f004a5afc65f8f8c,be88a80dc5eeee398e2319af8af70a4d0d399b3b670945148df50ef8235c7bc6,43b24059ed06c5058e38d91090161dd36849069480ebe807f562d4c87d8f8b09,False
piotr-gpt54mini-20260416T002549,2026-04-16T00:25:49Z,persona,piotr,gpt54mini,gpt-5.4-mini-2026-03-17,stop,17528,745,3.88,,,,,,,,,,22,adaf24f3c86c82b809550b3c124dd37a2b405692660eeb57f004a5afc65f8f8c,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,d014faed476f6cbd0afeb4fb5474d8674afed43aa584a22a8b05ea4e3d0de4d7,True
piotr-gpt54mini-20260416T004959,2026-04-16T00:49:59Z,persona,piotr,gpt54mini,gpt-5.4-mini-2026-03-17,stop,17528,766,4.24,,,,,,,,,,22,adaf24f3c86c82b809550b3c124dd37a2b405692660eeb57f004a5afc65f8f8c,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,e46bf7689d62735480c962847f3b98926de2086522360e7d8bf6f1e180458977,True
piotr-gpt54mini-20260531T131256,2026-05-31T13:12:56Z,persona,piotr,gpt54mini,gpt-5.4-mini-2026-03-17,stop,17845,4400,20.42,1.0,1.0,20260528,medium,16000,https://synthetic-benchmark.openai.azure.com/,gpt-5.4-mini,2024-10-21,666c92bb7dbd21dfe1c53dd17ac8afbde58abd921c03e349f1b1cbc253a4990c,22,adaf24f3c86c82b809550b3c124dd37a2b405692660eeb57f004a5afc65f8f8c,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,3815415b5b15e796136dc5db72815a92cf7d4730a9630cb6d7a4a89e6165416d,True
piotr-gpt54mini-20260531T141406,2026-05-31T14:14:06Z,persona,piotr,gpt54mini,gpt-5.4-mini-2026-03-17,stop,17845,3911,17.83,1.0,1.0,20260528,medium,16000,https://synthetic-benchmark.openai.azure.com/,gpt-5.4-mini,2024-10-21,666c92bb7dbd21dfe1c53dd17ac8afbde58abd921c03e349f1b1cbc253a4990c,22,adaf24f3c86c82b809550b3c124dd37a2b405692660eeb57f004a5afc65f8f8c,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,032c37cbad224d3fa9eb001d5a23f598f55745f5088113389bf64a839f5c7b46,True
piotr-gpt55-20260511T190956,2026-05-11T19:09:56Z,persona,piotr,gpt55,gpt-5.5-2026-04-24,stop,17528,2275,28.61,,,,,,,,,,22,adaf24f3c86c82b809550b3c124dd37a2b405692660eeb57f004a5afc65f8f8c,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,85244c6d6bfa43805f72af08ef4630e8b29957ff42aee49bf22c507bf9bb1db4,True
piotr-gpt55-20260511T191249,2026-05-11T19:12:49Z,persona,piotr,gpt55,gpt-5.5-2026-04-24,stop,17528,2497,31.03,,,,,,,,,,22,adaf24f3c86c82b809550b3c124dd37a2b405692660eeb57f004a5afc65f8f8c,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,298d819b018224b04c152e29f8693edfe01071d169bcbf36f926066b293de0c8,True
